domain,layer,file,symbol,signature,called_by,calls,imports,side_effects,async,lines,docstring
policies,L5,governance_facade,BootStatusResult.to_dict,"to_dict() -> Dict[str, Any]",L4:policies_handler,isoformat,policy_driver | runtime_switch,pure,no,8,Convert to dictionary.
policies,L5,governance_facade,ConflictResolutionResult.to_dict,"to_dict() -> Dict[str, Any]",L4:policies_handler,isoformat,policy_driver | runtime_switch,pure,no,11,Convert to dictionary.
policies,L5,governance_facade,GovernanceFacade.__init__,__init__(),L4:policies_handler,now,policy_driver | runtime_switch,pure,no,4,Initialize facade with lazy-loaded services.
policies,L5,governance_facade,GovernanceFacade.disable_kill_switch,disable_kill_switch(actor: str) -> KillSwitchResult,L4:policies_handler,KillSwitchResult | enable_governance_runtime | error | info | is_governance_active | now | str,policy_driver | runtime_switch,pure,no,51,Disable kill switch - re-enable governance enforcement.
policies,L5,governance_facade,GovernanceFacade.enable_kill_switch,"enable_kill_switch(reason: str, actor: str) -> KillSwitchResult",L4:policies_handler,KillSwitchResult | disable_governance_runtime | error | is_degraded_mode | is_governance_active | now | str | warning,policy_driver | runtime_switch,pure,no,67,Enable kill switch - disable all governance enforcement.
policies,L5,governance_facade,GovernanceFacade.get_boot_status,get_boot_status() -> BootStatusResult,L4:policies_handler,BootStatusResult | all | error | get | get_policy_facade | int | is_governance_active | now | str | total_seconds | values,policy_driver | runtime_switch,pure,no,70,Get SPINE component health status.
policies,L5,governance_facade,GovernanceFacade.get_governance_state,get_governance_state() -> GovernanceStateResult,L4:policies_handler,GovernanceStateResult | error | fromisoformat | get | get_runtime_state | is_degraded_mode | is_governance_active | str,policy_driver | runtime_switch,pure,no,56,Get current governance state.
policies,L5,governance_facade,GovernanceFacade.list_conflicts,"list_conflicts(tenant_id: Optional[str], status: Optional[str]) -> List[Dict[str, Any]]",L4:policies_handler,error | str,policy_driver | runtime_switch,pure,no,25,List policy conflicts.
policies,L5,governance_facade,GovernanceFacade.resolve_conflict,"resolve_conflict(conflict_id: str, resolution: str, actor: str, notes: Optional[str]) -> ConflictResolutionResult",L4:policies_handler,ConflictResolutionResult | error | info | now | str,policy_driver | runtime_switch,pure,no,55,Manually resolve a policy conflict.
policies,L5,governance_facade,GovernanceFacade.set_mode,"set_mode(mode: GovernanceMode, reason: str, actor: str) -> KillSwitchResult",L4:policies_handler,KillSwitchResult | disable_governance_runtime | enable_governance_runtime | enter_degraded_mode | error | exit_degraded_mode | info | is_degraded_mode | is_governance_active | now | str,policy_driver | runtime_switch,pure,no,77,"Set governance mode (NORMAL, DEGRADED, KILL)."
policies,L5,governance_facade,GovernanceStateResult.to_dict,"to_dict() -> Dict[str, Any]",L4:policies_handler,isoformat,policy_driver | runtime_switch,pure,no,10,Convert to dictionary.
policies,L5,governance_facade,KillSwitchResult.to_dict,"to_dict() -> Dict[str, Any]",L4:policies_handler,isoformat,policy_driver | runtime_switch,pure,no,11,Convert to dictionary.
policies,L5,governance_facade,get_governance_facade,get_governance_facade() -> GovernanceFacade,L4:policies_handler,GovernanceFacade,policy_driver | runtime_switch,pure,no,14,Get the governance facade instance.
policies,L5,grammar,PLangGrammar.get_action_precedence,get_action_precedence(action: str) -> int,?:__init__ | ?:parser | ?:conflict_resolver | ?:dag_sorter | ?:ir_builder | ?:ir_nodes | ?:symbol_table | ?:visitors | ?:nodes | ?:dag_executor,get,,pure,no,3,Get precedence for an action type.
policies,L5,grammar,PLangGrammar.get_category_priority,get_category_priority(category: str) -> int,?:__init__ | ?:parser | ?:conflict_resolver | ?:dag_sorter | ?:ir_builder | ?:ir_nodes | ?:symbol_table | ?:visitors | ?:nodes | ?:dag_executor,get,,pure,no,3,Get priority for a policy category.
policies,L5,grammar,PLangGrammar.is_action,is_action(word: str) -> bool,?:__init__ | ?:parser | ?:conflict_resolver | ?:dag_sorter | ?:ir_builder | ?:ir_nodes | ?:symbol_table | ?:visitors | ?:nodes | ?:dag_executor,,,pure,no,3,Check if word is a valid action.
policies,L5,grammar,PLangGrammar.is_category,is_category(word: str) -> bool,?:__init__ | ?:parser | ?:conflict_resolver | ?:dag_sorter | ?:ir_builder | ?:ir_nodes | ?:symbol_table | ?:visitors | ?:nodes | ?:dag_executor,,,pure,no,3,Check if word is a valid M19 category.
policies,L5,grammar,PLangGrammar.is_keyword,is_keyword(word: str) -> bool,?:__init__ | ?:parser | ?:conflict_resolver | ?:dag_sorter | ?:ir_builder | ?:ir_nodes | ?:symbol_table | ?:visitors | ?:nodes | ?:dag_executor,,,pure,no,3,Check if word is a PLang keyword.
policies,L5,grammar,PLangGrammar.is_operator,is_operator(char: str) -> bool,?:__init__ | ?:parser | ?:conflict_resolver | ?:dag_sorter | ?:ir_builder | ?:ir_nodes | ?:symbol_table | ?:visitors | ?:nodes | ?:dag_executor,,,pure,no,3,Check if character is part of an operator.
policies,L5,intent,Intent.__post_init__,__post_init__(),?:recovery | ?:__init__ | ?:dag_executor | ?:deterministic_engine | L4:dag_executor | L5:deterministic_engine | L2:recovery | ?:test_m20_runtime,_generate_id,,pure,no,3,
policies,L5,intent,Intent._generate_id,_generate_id() -> str,?:recovery | ?:__init__ | ?:dag_executor | ?:deterministic_engine | L4:dag_executor | L5:deterministic_engine | L2:recovery | ?:test_m20_runtime,dumps | encode | hexdigest | sha256 | to_dict,,pure,no,12,Generate deterministic intent ID.
policies,L5,intent,Intent.from_dict,"from_dict(data: Dict[str, Any]) -> 'Intent'",?:recovery | ?:__init__ | ?:dag_executor | ?:deterministic_engine | L4:dag_executor | L5:deterministic_engine | L2:recovery | ?:test_m20_runtime,cls | from_dict | get,,pure,no,16,Create from dictionary.
policies,L5,intent,Intent.to_dict,"to_dict() -> Dict[str, Any]",?:recovery | ?:__init__ | ?:dag_executor | ?:deterministic_engine | L4:dag_executor | L5:deterministic_engine | L2:recovery | ?:test_m20_runtime,to_dict,,pure,no,18,Convert to dictionary for M18 consumption.
policies,L5,intent,IntentEmitter.__init__,__init__(),?:recovery | ?:__init__ | ?:dag_executor | ?:deterministic_engine | L4:dag_executor | L5:deterministic_engine | L2:recovery | ?:test_m20_runtime,,,pure,no,4,
policies,L5,intent,IntentEmitter.clear,clear() -> None,?:recovery | ?:__init__ | ?:dag_executor | ?:deterministic_engine | L4:dag_executor | L5:deterministic_engine | L2:recovery | ?:test_m20_runtime,clear,,pure,no,4,Clear all intents.
policies,L5,intent,IntentEmitter.create_intent,"create_intent(intent_type: IntentType, payload: Optional[IntentPayload], priority: int, source_policy: Optional[str], source_rule: Optional[str], category: Optional[str], requires_confirmation: bool) -> Intent",?:recovery | ?:__init__ | ?:dag_executor | ?:deterministic_engine | L4:dag_executor | L5:deterministic_engine | L2:recovery | ?:test_m20_runtime,Intent | IntentPayload | append,,pure,no,38,Create a new intent.
policies,L5,intent,IntentEmitter.emit,async emit(intent: Intent) -> bool,?:recovery | ?:__init__ | ?:dag_executor | ?:deterministic_engine | L4:dag_executor | L5:deterministic_engine | L2:recovery | ?:test_m20_runtime,append | get | handler | remove | validate_intent,,pure,yes,35,Emit a validated intent to M18.
policies,L5,intent,IntentEmitter.emit_all,async emit_all() -> List[Intent],?:recovery | ?:__init__ | ?:dag_executor | ?:deterministic_engine | L4:dag_executor | L5:deterministic_engine | L2:recovery | ?:test_m20_runtime,append | emit | list,,pure,yes,12,Emit all pending intents.
policies,L5,intent,IntentEmitter.get_emitted,get_emitted() -> List[Intent],?:recovery | ?:__init__ | ?:dag_executor | ?:deterministic_engine | L4:dag_executor | L5:deterministic_engine | L2:recovery | ?:test_m20_runtime,list,,pure,no,3,Get all emitted intents.
policies,L5,intent,IntentEmitter.get_pending,get_pending() -> List[Intent],?:recovery | ?:__init__ | ?:dag_executor | ?:deterministic_engine | L4:dag_executor | L5:deterministic_engine | L2:recovery | ?:test_m20_runtime,list,,pure,no,3,Get all pending intents.
policies,L5,intent,IntentEmitter.register_handler,"register_handler(intent_type: IntentType, handler: Callable[..., Any]) -> None",?:recovery | ?:__init__ | ?:dag_executor | ?:deterministic_engine | L4:dag_executor | L5:deterministic_engine | L2:recovery | ?:test_m20_runtime,append,,pure,no,9,Register a handler for an intent type.
policies,L5,intent,IntentEmitter.validate_intent,async validate_intent(intent: Intent) -> bool,?:recovery | ?:__init__ | ?:dag_executor | ?:deterministic_engine | L4:dag_executor | L5:deterministic_engine | L2:recovery | ?:test_m20_runtime,append | len,,pure,yes,40,Validate intent against M19 policy engine.
policies,L5,intent,IntentPayload.from_dict,"from_dict(data: Dict[str, Any]) -> 'IntentPayload'",?:recovery | ?:__init__ | ?:dag_executor | ?:deterministic_engine | L4:dag_executor | L5:deterministic_engine | L2:recovery | ?:test_m20_runtime,cls | get,,pure,no,14,Create from dictionary.
policies,L5,intent,IntentPayload.to_dict,"to_dict() -> Dict[str, Any]",?:recovery | ?:__init__ | ?:dag_executor | ?:deterministic_engine | L4:dag_executor | L5:deterministic_engine | L2:recovery | ?:test_m20_runtime,,,pure,no,14,Convert to dictionary for serialization.
policies,L5,interpreter,ActionResult.to_dict,"to_dict() -> dict[str, Any]",?:__init__ | ?:test_roundtrip | ?:test_interpreter | ?:test_replay,,__future__ | ir_compiler,pure,no,5,
policies,L5,interpreter,ClauseResult.to_dict,"to_dict() -> dict[str, Any]",?:__init__ | ?:test_roundtrip | ?:test_interpreter | ?:test_replay,to_dict,__future__ | ir_compiler,pure,no,5,
policies,L5,interpreter,EvaluationError.__init__,"__init__(message: str, instruction: Instruction | None) -> None",?:__init__ | ?:test_roundtrip | ?:test_interpreter | ?:test_replay,__init__ | super,__future__ | ir_compiler,pure,no,7,
policies,L5,interpreter,EvaluationResult.has_block,has_block() -> bool,?:__init__ | ?:test_roundtrip | ?:test_interpreter | ?:test_replay,any,__future__ | ir_compiler,pure,no,3,Check if any action is BLOCK.
policies,L5,interpreter,EvaluationResult.has_require_approval,has_require_approval() -> bool,?:__init__ | ?:test_roundtrip | ?:test_interpreter | ?:test_replay,any,__future__ | ir_compiler,pure,no,3,Check if any action is REQUIRE_APPROVAL.
policies,L5,interpreter,EvaluationResult.to_dict,"to_dict() -> dict[str, Any]",?:__init__ | ?:test_roundtrip | ?:test_interpreter | ?:test_replay,to_dict,__future__ | ir_compiler,pure,no,6,
policies,L5,interpreter,EvaluationResult.warnings,warnings() -> list[str],?:__init__ | ?:test_roundtrip | ?:test_interpreter | ?:test_replay,,__future__ | ir_compiler,pure,no,3,Get all warning messages.
policies,L5,interpreter,Interpreter.__init__,__init__() -> None,?:__init__ | ?:test_roundtrip | ?:test_interpreter | ?:test_replay,,__future__ | ir_compiler,pure,no,3,Initialize interpreter (stateless).
policies,L5,interpreter,Interpreter._collect_actions,"_collect_actions(instructions: tuple[Instruction, ...]) -> list[ActionResult]",?:__init__ | ?:test_roundtrip | ?:test_interpreter | ?:test_replay,ActionResult | EvaluationError | append,__future__ | ir_compiler,pure,no,28,Collect action results from action IR.
policies,L5,interpreter,Interpreter._compare,"_compare(left: Any, comparator: str, right: Any, inst: Instruction) -> bool",?:__init__ | ?:test_roundtrip | ?:test_interpreter | ?:test_replay,EvaluationError | TypeMismatchError | _types_compatible | type,__future__ | ir_compiler,pure,no,33,Perform comparison.
policies,L5,interpreter,Interpreter._evaluate_clause,"_evaluate_clause(clause: CompiledClause, facts: dict[str, Any]) -> ClauseResult",?:__init__ | ?:test_roundtrip | ?:test_interpreter | ?:test_replay,ClauseResult | _collect_actions | _evaluate_condition | tuple,__future__ | ir_compiler,pure,no,16,Evaluate a single clause.
policies,L5,interpreter,Interpreter._evaluate_condition,"_evaluate_condition(instructions: tuple[Instruction, ...], facts: dict[str, Any]) -> bool",?:__init__ | ?:test_roundtrip | ?:test_interpreter | ?:test_replay,EvaluationError | _execute_instruction | isinstance | len | type,__future__ | ir_compiler,pure,no,29,Evaluate condition instructions using a stack.
policies,L5,interpreter,Interpreter._execute_instruction,"_execute_instruction(inst: Instruction, facts: dict[str, Any], stack: list[Any]) -> None",?:__init__ | ?:test_roundtrip | ?:test_interpreter | ?:test_replay,EvaluationError | MissingMetricError | TypeMismatchError | _compare | append | isinstance | len | pop | type,__future__ | ir_compiler,pure,no,77,Execute a single instruction.
policies,L5,interpreter,Interpreter._types_compatible,"_types_compatible(left: Any, right: Any) -> bool",?:__init__ | ?:test_roundtrip | ?:test_interpreter | ?:test_replay,isinstance | type,__future__ | ir_compiler,pure,no,19,Check if types are compatible for comparison.
policies,L5,interpreter,Interpreter.evaluate,"evaluate(ir: PolicyIR, facts: dict[str, Any]) -> EvaluationResult",?:__init__ | ?:test_roundtrip | ?:test_interpreter | ?:test_replay,EvaluationResult | _evaluate_clause | any | append | extend | tuple,__future__ | ir_compiler,pure,no,37,Evaluate policy IR against facts.
policies,L5,interpreter,_LenientInterpreter._compare,"_compare(left: Any, comparator: str, right: Any, inst: Instruction) -> bool",?:__init__ | ?:test_roundtrip | ?:test_interpreter | ?:test_replay,_compare | super,__future__ | ir_compiler,pure,no,11,Compare with sentinel handling.
policies,L5,interpreter,_LenientInterpreter._execute_instruction,"_execute_instruction(inst: Instruction, facts: dict[str, Any], stack: list[Any]) -> None",?:__init__ | ?:test_roundtrip | ?:test_interpreter | ?:test_replay,_execute_instruction | append | super,__future__ | ir_compiler,pure,no,15,Execute instruction with lenient missing metric handling.
policies,L5,interpreter,evaluate,"evaluate(ir: PolicyIR, facts: dict[str, Any]) -> EvaluationResult",?:__init__ | ?:test_roundtrip | ?:test_interpreter | ?:test_replay,Interpreter | evaluate,__future__ | ir_compiler,pure,no,41,Evaluate policy IR against facts.
